GameID,AwayTeam,AwayTeamScore,HomeTeam,HomeTeamScore
401170393,290,72,526,57
401170401,526,53,2229,71
401170407,2523,64,526,59
401170420,526,56,2571,75
401170427,[None],62,526,84
401170431,526,58,30,71
401170449,338,51,526,73
401170461,2885,56,526,54
401170466,526,63,294,61
401170481,526,70,338,58
401170496,526,55,2885,39
401169787,294,57,2752,76
401170345,[None],65,294,83
401170354,189,75,294,59
401170364,159,37,294,57
401170365,2771,54,294,44
401170373,2717,96,294,94
401170383,294,57,2097,62
401170391,294,61,2448,45
401168408,294,56,269,75
401170406,2065,60,294,82
401170414,[None],79,294,93
401170421,294,81,2506,58
401170432,2569,58,294,52
401170442,2885,52,294,68
401170462,294,83,338,64
401170480,294,65,2885,54
401170494,338,55,294,69
401170341,2885,75,2142,80
401168424,2885,47,2507,76
401170357,2885,59,172,58
401170363,2681,69,2885,88
401170379,2885,63,225,79
401166098,2885,58,164,85
401170400,2885,65,349,75
401170413,2885,71,2597,73
401170428,[None],46,2885,74
401170455,338,48,2885,66
401168353,338,55,156,81
401170343,338,55,2181,86
401170352,338,62,2382,74
401172034,2405,71,338,40
401171979,314,75,338,52
401170395,338,46,2210,70
401170402,338,54,2430,72
401170404,2229,84,338,81
401170411,2241,61,338,85
401170416,338,38,93,74
401170422,338,44,2057,83
401170429,2747,83,338,70
401166134,338,51,2294,93
401169601,2430,62,2305,74
401169615,2405,57,2305,112
401169621,2193,63,2305,75
401169630,2305,93,[None],63
401182627,252,56,2305,71
401169646,38,58,2305,72
401169649,270,68,2305,95
401169657,140,57,2305,98
401169661,2305,55,222,56
401169669,2305,72,24,56
401169679,277,53,2305,60
401169686,2305,79,66,53
401169688,239,67,2305,55
401169693,2305,66,201,52
401169699,2305,66,251,57
401169705,2306,60,2305,81
401169713,2633,68,2305,74
401169718,2305,65,197,50
401169726,2641,75,2305,78
401169729,251,58,2305,69
401169733,2305,60,2628,46
401169741,2305,58,277,49
401169743,201,70,2305,87
401169748,66,71,2305,91
401169753,2305,64,239,61
401169759,197,58,2305,83
401169593,2110,61,239,105
401169602,264,67,239,64
401169614,326,63,239,72
401169623,195,53,239,76
401182610,324,65,239,77
401185770,222,78,239,87
401169640,2379,46,239,78
401169647,12,58,239,63
401168294,2086,52,239,53
401169660,2630,63,239,91
401169675,2296,57,239,83
401169681,251,44,239,59
401169685,239,57,2641,52
401169697,66,55,239,68
401169698,239,75,197,68
401169704,201,57,239,61
401169717,239,72,57,61
401169720,239,67,66,53
401169725,2628,52,239,68
401169728,239,73,2306,67
401169736,197,70,239,78
401169739,239,52,251,45
401169746,277,59,239,70
401169750,239,65,201,54
401169597,2197,60,2641,85
401169606,2065,44,2641,79
401169613,2277,74,2641,103
401169626,2634,57,2641,72
401169629,112358,66,2641,96
401169635,2294,72,2641,61
401186914,156,83,2641,76
401168345,2641,60,305,65
401169659,2572,65,2641,71
401169666,292,58,2641,68
401169672,2934,58,2641,73
401169678,197,50,2641,85
401169690,2641,54,277,66
401169695,2641,77,2306,63
401169701,66,52,2641,72
401169706,2641,54,2628,65
401169716,96,76,2641,74
401169722,277,81,2641,89
401169730,201,61,2641,69
401169735,2641,62,251,57
401169738,2628,42,2641,88
401169744,2641,70,197,73
401169751,2306,62,2641,69
401169757,2641,87,66,57
401169600,2006,84,277,94
401166435,2458,61,277,69
401169627,104,44,277,69
401169632,2460,55,277,60
401168463,277,68,2599,70
401169652,2046,53,277,84
401169655,2447,57,277,83
401169662,277,75,2754,64
401166136,194,59,277,67
401169683,277,55,197,41
401169694,2628,49,277,81
401169700,277,68,2306,84
401169703,251,59,277,97
401169709,142,51,277,74
401169723,2306,57,277,66
401169731,66,61,277,76
401169734,277,59,201,69
401169749,197,47,277,65
401169755,277,60,2628,67
401169758,277,57,251,67
401166411,2458,45,251,69
401166030,251,70,2509,66
401169610,2856,54,251,67
401169616,2504,56,251,70
401168386,46,82,251,66
401183477,25,45,251,62
401169637,2377,71,251,73
401169642,5,57,251,67
401169648,245,50,251,60
401169658,2117,76,251,87
401168432,251,48,2507,70
401169676,2272,58,251,89
401169687,201,72,251,62
401169692,2306,50,251,64
401169696,251,76,197,64
401169710,99,69,251,67
401169719,251,62,2628,61
401169727,66,68,251,72
401169745,251,52,66,81
401169752,2628,56,251,70
401169754,251,70,2306,59
401169595,2636,67,201,85
401166029,135,62,201,71
401169609,204,69,201,77
401169618,2729,70,201,75
401169625,2379,64,201,91
401169631,24,73,201,54
401183475,142,66,201,77
401169644,201,82,249,80
401168322,201,73,156,83
401169673,292,72,201,91
401169682,2306,61,201,66
401169691,201,68,66,81
401169702,2628,63,201,83
401169711,344,62,201,63
401169721,201,53,2306,61
401169724,197,69,201,82
401169742,66,61,201,90
401169756,201,66,197,83
401169599,[None],62,2628,83
401169608,309,65,2628,98
401169619,2005,54,2628,65
401169624,300,58,2628,59
401186101,2751,47,2628,64
401169641,2287,69,2628,81
401169645,30,80,2628,78
401169650,2737,60,2628,70
401169656,2320,50,2628,79
401169668,2752,67,2628,59
401169680,66,79,2628,81
401169684,2628,59,2306,57
401169689,197,40,2628,52
401169714,2628,67,8,78
401169732,2628,57,197,72
401169747,2306,57,2628,68
401169594,2400,74,66,110
401169605,66,74,204,80
401169607,2459,52,66,70
401169620,2572,45,66,73
401169633,130,83,66,76
401183480,333,89,66,104
401183483,2550,84,66,76
401169643,140,61,66,79
401168446,2550,66,66,76
401169653,2294,84,66,68
401169667,2870,59,66,89
401169677,50,70,66,68
401169707,197,82,66,89
401169708,66,76,2,80
401169737,2306,63,66,73
401169598,198,75,197,80
401169603,140,51,197,69
401169612,197,73,232,54
401169617,43,57,197,64
401169628,2711,63,197,70
401182560,145,37,197,78
401168388,46,81,197,74
401169664,135,86,197,66
401169670,2545,31,197,82
401169712,197,73,245,62
401169740,197,64,2306,59
401169596,2449,54,2306,67
401169604,2306,60,2439,56
401169611,2405,54,2306,73
401169622,2029,51,2306,62
401186214,71,73,2306,60
401169639,50,58,2306,76
401168409,269,73,2306,65
401169651,2011,41,2306,86
401169654,344,67,2306,61
401169715,2306,74,333,77
401168441,2681,71,2550,105
401166067,127,76,2550,73
401168444,50,51,2550,87
401168445,2483,71,2550,69
401183479,2572,56,2550,81
401166115,2550,48,164,68
401168447,120,48,2550,52
401168448,2504,55,2550,75
401168349,2550,74,305,66
401168394,46,62,2550,78
401168449,2550,83,2752,71
401168415,269,55,2550,69
401168300,2550,78,2086,70
401168450,2550,82,2599,79
401168434,2507,64,2550,73
401168374,305,57,2550,64
401168451,2752,74,2550,62
401168400,2550,78,46,71
401168452,2550,70,222,64
401168334,156,87,2550,82
401168438,2550,71,2507,74
401168310,2086,72,2550,74
401168453,2599,65,2550,81
401166058,156,69,130,79
401168315,2348,72,156,82
401168316,13,70,156,86
401168318,21,83,156,52
401168319,198,60,156,72
401168320,158,76,156,95
401168321,292,58,156,89
401168323,156,67,9,60
401182454,[None],54,156,91
401168324,269,75,156,92
401168298,156,57,2086,71
401168325,222,64,156,59
401168326,156,77,2752,65
401168327,156,80,46,83
401168328,2507,74,156,78
401168329,156,83,305,68
401168330,2752,66,156,77
401168331,156,76,222,61
401168332,156,56,2507,73
401168333,2599,82,156,94
401168335,305,64,156,93
401168336,156,73,269,65
401168311,2086,59,156,81
401169778,349,54,222,97
401166061,222,51,194,76
401169779,195,54,222,78
401169780,2393,69,222,98
401182609,344,76,222,83
401169782,219,69,222,80
401169784,48,70,222,78
401169785,2752,62,222,68
401168413,222,60,269,71
401168396,46,66,222,80
401168352,305,75,222,79
401168302,2086,61,222,76
401168435,222,64,2507,60
401168468,222,79,2599,59
401168306,222,76,2086,79
401168419,269,71,222,72
401168378,222,91,305,71
401169786,222,64,2752,55
401168423,2529,60,2507,106
401166063,2507,63,77,72
401168425,2612,47,2507,68
401168426,2771,56,2507,93
401168427,219,81,2507,75
401168428,299,66,2507,65
401182601,232,63,2507,55
401182606,2492,77,2507,80
401168431,57,83,2507,51
401168393,46,60,2507,76
401168350,2507,66,305,65
401168414,2507,81,269,80
401168299,2086,70,2507,58
401168433,2599,58,2507,63
401168305,2507,65,2086,61
401168436,2507,58,2752,64
401168437,2507,69,2599,80
401168401,2507,73,46,63
401168420,269,72,2507,84
401168405,2352,53,269,88
401166062,2509,55,269,65
401166074,269,61,275,77
401168406,2523,62,269,66
401182563,30,79,269,101
401187013,120,84,269,63
401168410,2755,72,269,93
401168411,2449,68,269,82
401168412,2110,54,269,106
401168416,2752,65,269,85
401168397,269,84,46,80
401168417,2599,68,269,82
401168303,269,85,2086,89
401168418,269,84,2752,82
401168375,305,72,269,76
401168307,2086,57,269,76
401168287,85,47,2086,80
401168288,2443,53,2086,79
401166060,135,56,2086,64
401168289,2747,61,2086,80
401168290,2413,50,2086,68
401168291,142,52,2086,63
401183476,24,67,2086,68
401168292,2086,67,145,58
401168293,57,62,2086,76
401168295,2582,41,2086,66
401166124,2509,61,2086,70
401168296,2433,36,2086,67
401168297,2086,60,2599,58
401168301,2086,66,305,79
401168304,2086,69,46,64
401168308,2752,61,2086,66
401168309,46,73,2086,66
401169788,2561,63,2752,81
401169789,142,58,2752,63
401169790,2623,56,2752,59
401169791,119,51,2752,73
401182596,57,70,2752,65
401169793,2739,71,2752,84
401169794,2717,61,2752,74
401168467,2599,67,2752,75
401168398,46,57,2752,66
401168376,2752,67,305,59
401168469,2752,77,2599,74
401168383,116,68,46,81
401168384,2110,78,46,89
401166066,213,81,46,66
401168385,2247,83,46,91
401168387,2430,65,46,61
401168391,2535,71,46,99
401168392,44,60,46,80
401168395,2599,66,46,87
401168399,46,73,2599,72
401168377,305,72,46,76
401168379,46,68,305,74
401168455,2382,79,2599,109
401168456,2115,57,2599,87
401168459,171,63,2599,82
401168460,9,80,2599,67
401168461,2681,63,2599,86
401168462,2612,69,2599,79
401168464,225,71,2599,82
401168466,12,67,2599,70
401168351,305,67,2599,74
401168373,2599,79,305,66
401168340,2016,54,305,72
401168341,[None],55,305,84
401168342,161,59,305,70
401166057,305,93,2294,78
401168343,172,54,305,75
401168344,2117,75,305,88
401166101,305,73,135,68
401169953,2084,74,305,69
401168346,82,65,305,86
401168347,305,73,325,65
401168348,77,78,305,83
401166413,149,62,24,73
401166422,569,50,149,64
401166430,149,46,8,64
401166433,[None],74,149,72
401166443,149,56,264,73
401166449,2640,62,149,74
401166458,2154,62,149,69
401166464,149,63,167,72
401166474,155,70,149,77
401166495,149,48,2483,81
401166504,149,82,2437,87
401166510,2464,72,149,79
401166515,16,50,149,52
401166519,149,60,253,58
401166523,149,66,2458,74
401166526,149,90,331,63
401166534,2502,70,149,85
401166540,70,63,149,67
401166545,149,77,304,74
401166551,149,85,2692,87
401166557,149,81,2502,88
401166561,147,64,149,78
401166566,331,82,149,92
401166572,149,82,70,71
401166579,2692,37,149,72
401166582,304,63,149,78
401166592,149,59,147,54
401166406,[None],25,331,107
401166419,331,74,2547,66
401166444,331,90,2272,74
401166451,2057,82,331,87
401166467,331,80,264,90
401166479,155,82,331,98
401166482,[None],89,331,146
401166491,2437,56,331,97
401166502,331,77,2250,112
401166508,331,79,2692,77
401166513,331,69,304,75
401166521,2502,69,331,71
401166535,331,78,70,75
401166539,331,71,147,58
401166549,253,78,331,81
401166553,2458,84,331,89
401166559,331,59,16,54
401166564,331,77,2464,66
401166571,147,49,331,74
401166577,70,74,331,71
401166581,331,89,2502,81
401166587,16,76,331,77
401166589,2464,70,331,80
401166418,2916,61,2458,83
401166423,2144,38,2458,104
401166431,2458,72,2460,77
401166454,104,55,2458,78
401186434,2241,67,2458,62
401166470,3141,47,2458,92
401166487,2458,74,2751,53
401166494,2172,64,2458,86
401166501,2458,87,233,68
401166512,2458,65,2502,69
401166520,147,59,2458,68
401166530,2458,65,2692,64
401166538,16,52,2458,71
401166542,2464,64,2458,58
401166548,2458,74,70,53
401166556,304,67,2458,83
401166562,2692,52,2458,70
401166570,2458,68,253,60
401170062,2502,83,2458,71
401166633,2458,84,2464,54
401166584,2458,68,16,65
401166588,253,66,2458,68
401166591,2458,85,304,72
401166414,2464,52,12,91
401170790,[None],32,2464,105
401166439,[None],56,2464,93
401166461,233,72,2464,76
401166468,302,85,2464,66
401166480,2437,65,2464,73
401166483,2464,79,3084,73
401166498,2464,63,27,56
401166505,2464,73,2492,75
401166516,2464,61,147,63
401166525,2692,64,2464,72
401166529,2464,57,16,64
401166531,304,71,2464,67
401166537,2464,75,253,72
401166552,2502,82,2464,84
401166555,16,54,2464,69
401166560,70,72,2464,77
401166568,2464,88,304,87
401166574,2464,70,2692,76
401166585,253,69,2464,82
401166634,2464,78,70,61
401166408,147,73,328,81
401166420,[None],60,147,93
401175791,2026,56,147,59
401174713,147,67,2430,66
401175042,2635,39,147,52
401166436,147,56,2253,69
401166452,[None],46,147,82
401166460,2739,98,147,72
401166472,2571,70,147,77
401166490,147,65,2449,79
401166497,147,72,2934,74
401166511,16,51,147,66
401166524,147,53,253,59
401166528,147,71,70,68
401166532,2502,77,147,76
401166546,147,62,2692,61
401166550,147,75,304,64
401166567,70,50,147,72
401166578,304,69,147,73
401166583,2692,63,147,77
401166635,147,77,2502,87
401166410,[None],69,2502,94
401166053,2502,74,84,85
401166429,2502,75,62,83
401166441,2501,82,2502,75
401166447,2502,91,23,76
401166453,2755,74,2502,84
401166457,2502,70,2540,81
401166465,2502,76,204,81
401166475,2463,67,2502,73
401166481,[None],48,2502,101
401166492,2502,71,2492,77
401166500,2502,76,2351,66
401166517,253,83,2502,81
401166518,2502,61,70,72
401166541,304,76,2502,82
401166544,2692,76,2502,92
401166547,2502,55,16,66
401166575,2502,57,253,85
401166586,70,69,2502,90
401166417,2692,34,328,89
401166427,301,71,2692,56
401166437,[None],50,2692,130
401166450,2750,72,2692,57
401186195,93,69,2692,68
401186437,111,79,2692,69
401166469,2692,72,3084,67
401166478,[None],46,2692,86
401166486,254,60,2692,49
401166493,[None],62,2692,109
401166506,2692,61,252,91
401166514,70,68,2692,69
401166533,2692,57,16,71
401166536,2692,76,304,68
401166558,2692,75,253,65
401166569,16,66,2692,70
401166593,253,71,2692,82
401166409,[None],66,253,110
401166032,253,79,158,78
401166425,253,63,252,68
401166434,253,61,26,76
401166446,2127,45,253,80
401185934,2193,70,253,58
401166459,[None],40,253,126
401175217,253,51,2351,61
401166477,3084,72,253,73
401166485,2540,61,253,62
401166499,253,84,299,63
401166527,253,71,304,55
401166543,16,49,253,74
401166554,253,73,70,45
401166563,304,75,253,80
401166580,253,55,16,70
401166416,[None],27,16,76
401166428,27,49,16,62
401166440,302,51,16,61
401166445,16,77,2492,72
401166462,16,45,38,59
401166466,[None],36,16,72
401166476,16,62,2239,59
401166484,16,58,2541,60
401166496,13,56,16,57
401166522,304,49,16,68
401166565,70,67,16,53
401166573,16,63,304,59
401166590,16,67,70,56
401166407,304,40,2751,54
401166415,304,89,2005,79
401166426,2701,48,304,80
401166432,304,61,265,72
401166442,304,65,2541,78
401166456,[None],43,304,102
401166473,304,65,2492,77
401166489,2540,74,304,68
401166503,304,66,279,77
401166509,70,60,304,62
401166412,[None],82,70,88
401166421,70,51,27,58
401171630,302,65,70,64
401175433,2678,67,70,68
401174714,70,68,2032,82
401175434,[None],50,70,100
401166455,2449,70,70,53
401166463,70,55,2547,74
401166471,265,78,70,65
401166488,2934,70,70,76
401166507,70,57,2571,85
401171535,2079,40,2515,91
401171536,2515,73,290,76
401166078,2515,67,77,56
401171537,2515,61,71,70
401171538,2515,63,2405,80
401171539,256,71,2515,94
401171540,2430,60,2515,58
401169894,2515,68,344,77
401171541,[None],45,2515,90
401171474,2272,62,2515,73
401171431,2515,67,2241,64
401171023,2097,63,2515,68
401171542,2515,63,2908,59
401171530,2515,75,2506,64
401171543,2737,61,2515,56
401171514,2515,67,2427,80
401171458,2261,79,2515,83
401171500,2515,67,2344,55
401171416,2127,74,2515,77
401171480,2515,81,2272,70
401171544,2515,81,2737,77
401171533,2506,71,2515,81
401171034,2515,73,2097,60
401171518,2427,64,2515,79
401171545,2908,60,2515,81
401171547,2737,74,278,77
401171548,2737,61,2608,59
401171549,2737,58,2193,61
401171550,[None],59,2737,103
401171551,2635,61,2737,58
401171552,[None],83,2737,127
401171553,324,92,2737,88
401171554,2737,73,231,80
401171555,2565,73,2737,93
401171556,2210,80,2737,85
401171496,2344,67,2737,91
401171021,2737,87,2097,72
401171475,2737,79,2272,57
401171432,2241,95,2737,99
401171456,2737,116,2261,95
401171557,2908,53,2737,79
401171531,2506,57,2737,72
401171415,2737,77,2127,60
401171516,2427,71,2737,104
401171030,2097,53,2737,62
401171501,2737,70,2344,68
401171441,2737,70,2241,74
401171534,2737,89,2506,88
401171463,2261,87,2737,81
401171424,231,70,2241,63
401171425,2241,59,2717,71
401169852,2241,69,2579,74
401171426,2630,64,2241,81
401171427,[None],59,2241,73
401171428,2241,77,2747,81
401171429,3243,70,2241,94
401171020,2241,67,2097,65
401171430,2506,68,2241,62
401171433,2908,67,2241,83
401171435,2241,79,2272,76
401171414,2127,92,2241,83
401171436,2241,70,2427,56
401171437,2344,84,2241,81
401171438,2241,61,2506,65
401171439,2241,88,2908,57
401171440,2272,55,2241,86
401171442,2241,77,2261,87
401171036,2097,61,2241,73
401209698,2261,67,2241,81
401171444,[None],52,2261,112
401182528,[None],63,2261,95
401171445,2261,65,2729,78
401171446,[None],50,2261,93
401166094,2261,71,356,120
401171447,2261,73,2539,89
401171448,2261,57,2934,70
401171449,47,94,2261,91
401171450,2450,53,2261,64
401171451,2261,53,79,75
401171452,2261,64,2309,103
401171453,2612,67,2261,70
401171409,2127,85,2261,92
401171454,2261,73,2908,83
401171455,2344,80,2261,83
401171457,2261,88,2427,86
401171027,2097,74,2261,83
401171459,2506,81,2261,87
401171460,2261,85,2272,88
401171418,2261,72,2127,85
401171461,2427,70,2261,80
401171033,2261,49,2097,75
401171462,2261,68,2344,76
401171486,[None],51,2344,73
401171487,2379,55,2344,85
401171488,2597,77,2344,86
401171489,[None],53,2344,78
401171490,2344,48,2459,65
401171491,2344,58,27,71
401171492,2344,51,279,69
401171493,2344,41,2448,52
401171494,2344,65,2415,73
401171495,2643,102,2344,99
401171497,2908,73,2344,56
401171410,2344,74,2127,56
401171498,2506,74,2344,67
401171025,2344,58,2097,68
401171499,2427,71,2344,66
401171479,2344,72,2272,62
401171417,2127,63,2344,71
401171032,2097,56,2344,57
401171502,2344,71,2427,73
401171503,2344,68,2908,58
401171483,2272,54,2344,57
401169802,2427,63,2633,78
401171505,2427,91,2643,76
401171506,[None],49,2427,79
401171507,2592,69,2427,105
401171508,2427,83,2429,75
401171509,2427,77,2717,78
401171510,2427,85,2569,90
401171511,2630,72,2427,91
401171512,236,68,2427,64
401171513,2427,77,2506,79
401171022,2097,64,2427,62
401171411,2427,71,2127,69
401171477,2272,68,2427,66
401171515,2427,63,2908,80
401171517,2908,71,2427,84
401171421,2127,75,2427,79
401171519,2506,64,2427,75
401171401,[None],71,2127,99
401171402,2127,49,2448,63
401171403,231,91,2127,47
401171733,2127,46,127,94
401185933,2169,61,2127,71
401169871,2127,68,142,60
401171404,2428,53,2127,58
401171405,2127,60,256,81
401171406,2127,76,2198,69
401171407,[None],52,2127,108
401171408,2908,75,2127,89
401171024,2127,77,2097,62
401171412,2127,79,2272,60
401171413,2506,66,2127,74
401171419,2127,52,2908,66
401171420,2272,63,2127,66
401171035,2097,66,2127,51
401171466,2729,70,2272,56
401171467,2272,61,2747,89
401171468,2272,51,2057,90
401171469,[None],73,2272,90
401171470,2210,66,2272,70
401171471,2272,64,2226,81
401171472,2674,87,2272,72
401171473,[None],66,2272,92
401171476,2272,62,2506,77
401171478,2272,70,2908,62
401171028,2272,62,2097,57
401171481,2908,54,2272,62
401171482,2506,70,2272,82
401171687,2908,55,232,74
401173842,[None],62,2908,103
401173843,2908,64,2428,73
401172582,2908,45,2006,76
401173844,2754,66,2908,61
401173845,2908,47,2429,83
401173846,2198,67,2908,79
401173847,2908,72,231,84
401173848,2908,73,2569,70
401173849,3243,74,2908,92
401173850,2678,82,2908,91
401171532,2908,77,2506,74
401171029,2097,74,2908,91
401171521,2506,80,2678,77
401175038,2413,77,2506,55
401171523,2529,83,2506,57
401171524,2506,64,2514,73
401171526,[None],59,2506,87
401171527,2506,68,2569,80
401171528,2506,63,2597,64
401166128,2506,44,130,86
401171529,[None],56,2506,81
401171026,2097,79,2506,85
401171031,2506,62,2097,79
401171013,2097,75,324,74
401171014,[None],47,2097,101
401171015,2097,76,350,81
401171016,2097,87,2643,73
401170513,290,84,2097,74
401170515,155,56,2097,58
401171017,2210,46,2097,60
401171018,[None],59,2097,82
401171019,2097,63,195,55
401166020,107,71,120,95
401166072,2473,50,120,80
401166079,2217,55,120,74
401182561,108,73,120,80
401166104,356,58,120,59
401166110,120,69,213,76
401166140,2803,70,120,84
401166149,84,59,120,75
401166154,194,55,120,67
401166161,120,49,2294,67
401166170,120,54,275,56
401166176,2509,50,120,57
401166180,120,77,77,66
401166190,120,77,84,76
401166199,2294,72,120,82
401166206,164,51,120,56
401166211,120,75,356,66
401166219,158,70,120,72
401166224,120,67,127,60
401166231,77,67,120,76
401166241,120,72,194,79
401166021,2379,46,213,84
401166031,2681,64,213,91
401166080,2083,70,213,98
401166093,43,56,213,58
401169861,145,74,213,72
401166105,213,74,194,106
401166117,333,71,213,73
401166123,2115,58,213,87
401166139,172,59,213,90
401166150,2294,86,213,89
401166156,213,61,164,72
401166165,275,58,213,49
401166171,213,69,135,75
401166178,194,76,213,90
401166184,213,72,130,63
401166197,84,49,213,64
401166201,213,76,158,64
401166208,213,75,127,70
401166215,135,77,213,83
401166220,213,88,2509,76
401166227,77,61,213,77
401166232,356,62,213,56
401166239,213,60,84,68
401166025,2565,60,2294,87
401166070,198,74,2294,87
401166095,13,59,2294,85
401186913,21,83,2294,73
401166103,2294,91,130,103
401166109,135,52,2294,72
401166155,2294,70,158,76
401166168,2294,75,77,62
401166173,130,83,2294,90
401166183,164,80,2294,85
401166193,275,62,2294,68
401166205,356,65,2294,72
401166210,2294,68,2509,104
401166213,158,72,2294,96
401166223,2294,77,84,89
401166230,2294,58,135,55
401166236,194,76,2294,85
401169795,96,69,127,62
401182624,61,85,127,93
401182628,26,62,127,75
401166107,164,65,127,77
401171734,2473,49,127,72
401166122,127,77,77,72
401166129,2199,48,127,101
401166142,2711,62,127,95
401166145,356,56,127,76
401166151,130,69,127,87
401166160,135,58,127,74
401166167,127,42,2509,71
401166174,275,55,127,67
401166185,127,63,84,67
401166191,127,70,135,52
401166196,77,50,127,79
401166204,127,63,275,64
401166214,127,68,130,77
401166218,127,70,356,69
401166237,127,86,158,65
401175202,2608,65,275,63
401166026,2197,52,275,65
401166065,2377,63,275,83
401166085,2739,70,275,88
401183492,167,59,275,50
401166106,84,64,275,84
401166112,275,65,164,72
401166127,270,64,275,83
401169910,275,68,2633,48
401166144,2520,37,275,65
401166148,275,61,194,57
401166158,356,71,275,70
401166182,158,68,275,82
401166187,275,51,2509,70
401166209,275,52,135,70
401166217,194,57,275,70
401166225,275,81,158,64
401166233,2509,65,275,69
401166242,164,71,275,79
401166016,2447,70,356,78
401169933,356,83,2253,71
401169934,356,69,12,90
401166077,62,53,356,66
401166083,2643,57,356,85
401181762,[None],65,356,117
401166111,130,62,356,71
401166116,295,55,356,69
401169906,142,63,356,56
401166137,2448,64,356,95
401166152,2509,37,356,63
401166162,164,51,356,54
401166175,77,71,356,75
401166181,356,79,2509,62
401166188,356,64,130,62
401166198,135,51,356,59
401166228,356,57,164,72
401166243,158,59,356,71
401166015,2026,71,130,79
401166069,2210,50,130,70
401166090,2277,68,130,111
401183484,2250,64,130,82
401166114,2483,71,130,70
401166159,2509,78,130,84
401166166,130,67,135,75
401166194,130,79,158,68
401166200,164,63,130,69
401166207,194,61,130,58
401166221,130,79,77,54
401166229,84,65,130,89
401166235,130,60,164,52
401166238,130,71,2509,63
401166024,2803,71,164,73
401166056,315,39,164,86
401166064,2182,57,164,62
401166081,2617,57,164,69
401166130,322,44,164,63
401166143,2857,49,164,94
401166147,164,79,158,62
401166172,84,50,164,59
401166179,135,56,164,64
401166189,158,72,164,75
401166195,2509,63,164,70
401166216,77,73,164,77
401166222,164,66,194,72
401166018,2710,65,84,98
401166073,2653,62,84,100
401166082,163,54,84,79
401166096,2348,75,84,88
401166102,2571,50,84,64
401166113,158,90,84,96
401166141,8,71,84,64
401166157,77,62,84,66
401166163,194,54,84,66
401166177,84,82,158,74
401166203,84,59,194,68
401166212,2509,74,84,62
401166234,84,68,135,56
401166091,2870,46,194,85
401166097,2309,52,194,71
401166100,2415,57,194,90
401166118,194,71,135,84
401166121,2546,48,194,80
401166125,96,65,194,71
401166169,158,68,194,80
401166186,135,62,194,59
401166192,194,71,77,59
401166226,2509,52,194,68
401166019,325,50,135,85
401170575,135,69,254,73
401166086,2117,57,135,82
401171735,155,56,135,79
401166132,2229,62,135,89
401166146,135,78,2509,83
401166153,77,68,135,77
401166240,135,83,77,57
401166023,2739,57,2509,79
401166071,2130,49,2509,93
401166092,55,49,2509,81
401166108,77,44,2509,58
401166119,2509,56,158,70
401172763,2509,69,195,51
401166131,2117,62,2509,97
401166202,2509,61,77,58
401166017,27,66,158,47
401166068,2571,73,158,90
401166089,2582,86,158,93
401170086,265,71,158,82
401166126,155,75,158,74
401166138,357,52,158,73
401166164,158,57,77,62
401166027,2771,71,77,61
401166088,2450,59,77,70
401171736,71,51,77,78
401166120,2565,54,77,72
401171650,300,76,301,73
401171651,300,73,2492,77
401171652,[None],52,300,98
401171653,300,69,68,60
401170584,300,53,38,69
401171654,2174,86,300,74
401171655,309,67,300,92
401171656,2199,56,300,77
401171657,2856,68,300,60
401171658,[None],63,300,120
401171659,2309,68,300,74
401189764,300,61,2638,67
401171660,300,67,82,76
401171661,279,56,300,69
401171662,300,73,108,77
401171663,62,60,300,74
401171597,300,74,2239,61
401171664,27,53,300,69
401171619,300,56,299,63
401171572,13,67,300,74
401171643,300,80,302,65
401171601,2239,61,300,91
401171644,302,72,300,83
401171665,300,61,2540,64
401171666,300,63,27,59
401171667,300,70,62,63
401171624,299,55,300,70
401171668,300,87,2463,64
401171671,2296,62,2540,83
401170565,2540,61,26,77
401171672,242,82,2540,81
401170588,2540,67,204,78
401171673,[None],69,2540,88
401171674,2755,58,2540,67
401171675,2540,64,2934,60
401171676,2540,72,250,68
401171677,2582,68,2540,77
401171678,2771,50,2540,68
401171679,2540,85,309,77
401171680,[None],66,2540,87
401171568,2540,63,13,45
401171617,299,55,2540,52
401171681,2540,63,62,70
401171682,2463,83,2540,75
401171683,27,63,2540,65
401171684,2540,67,2463,79
401171621,2540,87,299,62
401171685,62,66,2540,76
401171645,2540,75,302,84
401171604,2540,75,2239,66
401171647,302,56,2540,70
401171628,302,48,2350,82
401171629,[None],63,302,109
401171631,302,67,2032,80
401171632,2678,89,302,84
401171633,302,62,2501,72
401170598,302,66,25,72
401170603,302,73,254,77
401171634,2459,57,302,66
401171635,302,54,301,58
401171636,2351,65,302,67
401171637,302,84,2539,93
401171638,302,69,167,74
401171639,2868,41,302,101
401171640,27,65,302,59
401171618,302,85,299,82
401171641,302,66,2463,62
401171599,2239,78,302,74
401171642,302,75,62,76
401171574,13,51,302,66
401171603,302,87,2239,81
401171646,2463,98,302,110
401171579,302,77,13,62
401170556,2463,67,204,87
401173652,2463,70,167,97
401174413,2492,94,2463,82
401169827,2463,70,2,116
401172827,2142,64,2463,56
401172511,2463,84,2739,85
401173678,278,72,2463,73
401174414,2463,71,2501,64
401174415,2449,71,2463,62
401174416,2463,73,279,79
401174417,[None],50,2463,85
401173714,2463,72,68,103
401174418,2415,82,2463,93
401174419,[None],75,2463,109
401171616,299,77,2463,95
401171569,2463,56,13,74
401174420,2463,80,27,68
